[2024-12-14 18:09:01] [class-ss-archive-creation-job.php:97] Starting a job; no job is presently running
[2024-12-14 18:09:01] [class-ss-archive-creation-job.php:98] Here's our task list: setup, fetch_urls, generate_404, transfer_files_locally, wrapup
[2024-12-14 18:09:02] [class-ss-archive-creation-job.php:116] Pushing first task to queue: setup
[2024-12-14 18:09:02] [class-ss-archive-creation-job.php:172] Current task: setup
[2024-12-14 18:09:02] [class-ss-archive-creation-job.php:182] Performing task: setup
[2024-12-14 18:09:02] [class-ss-task.php:44] Status message: [setup] Setting up
[2024-12-14 18:09:03] [class-ss-setup-task.php:33] Creating archive directory: C:\xampp\htdocs\dawipayan.wp/wp-content/uploads\simply-static\temp-files/simply-static-1-1734199741\
[2024-12-14 18:09:03] [class-ss-setup-task.php:72] Adding origin URL to queue: http://localhost:8080/dawipayan.wp/
[2024-12-14 18:09:53] [class-ss-transfer-files-locally-task.php:132] Successfully transferred: /wp-content/plugins/elementor/assets/js
[2024-12-14 18:09:53] [class-ss-transfer-files-locally-task.php:110] Trying to transfer: /wp-content/plugins/elementor/assets/js
[2024-12-14 18:09:53] [class-ss-transfer-files-locally-task.php:132] Successfully transferred: /wp-content/plugins/elementor/assets/js
[2024-12-14 18:09:53] [class-ss-transfer-files-locally-task.php:110] Trying to transfer: /wp-content/plugins/elementor/assets/js
[2024-12-14 18:09:53] [class-ss-transfer-files-locally-task.php:132] Successfully transferred: /wp-content/plugins/elementor/assets/js
[2024-12-14 18:09:53] [class-ss-transfer-files-locally-task.php:110] Trying to transfer: /wp-content/plugins/elementor/assets/js
[2024-12-14 18:09:53] [class-ss-transfer-files-locally-task.php:132] Successfully transferred: /wp-content/plugins/elementor/assets/js
[2024-12-14 18:09:53] [class-ss-transfer-files-locally-task.php:110] Trying to transfer: /wp-content/plugins/elementor/assets/js
[2024-12-14 18:09:53] [class-ss-transfer-files-locally-task.php:132] Successfully transferred: /wp-content/plugins/elementor/assets/js
[2024-12-14 18:09:53] [class-ss-transfer-files-locally-task.php:110] Trying to transfer: /wp-content/plugins/elementor/assets/js
[2024-12-14 18:09:53] [class-ss-transfer-files-locally-task.php:132] Successfully transferred: /wp-content/plugins/elementor/assets/js
[2024-12-14 18:09:53] [class-ss-transfer-files-locally-task.php:110] Trying to transfer: /wp-content/plugins/elementor/assets/js
[2024-12-14 18:09:53] [class-ss-transfer-files-locally-task.php:132] Successfully transferred: /wp-content/plugins/elementor/assets/js
[2024-12-14 18:09:53] [class-ss-transfer-files-locally-task.php:110] Trying to transfer: /wp-content/plugins/elementor/assets/js
[2024-12-14 18:09:53] [class-ss-transfer-files-locally-task.php:132] Successfully transferred: /wp-content/plugins/elementor/assets/js
[2024-12-14 18:09:53] [class-ss-transfer-files-locally-task.php:110] Trying to transfer: /wp-content/plugins/elementor/assets/js
[2024-12-14 18:09:53] [class-ss-transfer-files-locally-task.php:132] Successfully transferred: /wp-content/plugins/elementor/assets/js
[2024-12-14 18:09:53] [class-ss-transfer-files-locally-task.php:110] Trying to transfer: /wp-content/plugins/elementor/assets/js
[2024-12-14 18:09:53] [class-ss-transfer-files-locally-task.php:132] Successfully transferred: /wp-content/plugins/elementor/assets/js
[2024-12-14 18:09:53] [class-ss-transfer-files-locally-task.php:110] Trying to transfer: /wp-content/plugins/elementor/assets/js
[2024-12-14 18:09:53] [class-ss-transfer-files-locally-task.php:132] Successfully transferred: /wp-content/plugins/elementor/assets/js
[2024-12-14 18:09:53] [class-ss-transfer-files-locally-task.php:110] Trying to transfer: /wp-content/plugins/elementor/assets/js
[2024-12-14 18:09:53] [class-ss-transfer-files-locally-task.php:132] Successfully transferred: /wp-content/plugins/elementor/assets/js
[2024-12-14 18:09:53] [class-ss-transfer-files-locally-task.php:110] Trying to transfer: /wp-content/plugins/elementor/assets/js
[2024-12-14 18:09:53] [class-ss-transfer-files-locally-task.php:132] Successfully transferred: /wp-content/plugins/elementor/assets/js
[2024-12-14 18:09:53] [class-ss-transfer-files-locally-task.php:110] Trying to transfer: /wp-content/plugins/elementor/assets/js
[2024-12-14 18:09:53] [class-ss-transfer-files-locally-task.php:132] Successfully transferred: /wp-content/plugins/elementor/assets/js
[2024-12-14 18:09:53] [class-ss-transfer-files-locally-task.php:110] Trying to transfer: /wp-content/plugins/elementor/assets/js
[2024-12-14 18:09:53] [class-ss-transfer-files-locally-task.php:132] Successfully transferred: /wp-content/plugins/elementor/assets/js
[2024-12-14 18:09:53] [class-ss-transfer-files-locally-task.php:110] Trying to transfer: /wp-content/plugins/elementor/assets/js
[2024-12-14 18:09:53] [class-ss-transfer-files-locally-task.php:132] Successfully transferred: /wp-content/plugins/elementor/assets/js
[2024-12-14 18:09:53] [class-ss-transfer-files-locally-task.php:110] Trying to transfer: /wp-content/plugins/elementor/assets/js
[2024-12-14 18:09:53] [class-ss-transfer-files-locally-task.php:132] Successfully transferred: /wp-content/plugins/elementor/assets/js
[2024-12-14 18:09:53] [class-ss-transfer-files-locally-task.php:110] Trying to transfer: /wp-content/plugins/elementor/assets/js
[2024-12-14 18:09:53] [class-ss-transfer-files-locally-task.php:132] Successfully transferred: /wp-content/plugins/elementor/assets/js
[2024-12-14 18:09:53] [class-ss-transfer-files-locally-task.php:110] Trying to transfer: /wp-content/plugins/elementor/assets/js
[2024-12-14 18:09:53] [class-ss-transfer-files-locally-task.php:132] Successfully transferred: /wp-content/plugins/elementor/assets/js
[2024-12-14 18:09:53] [class-ss-transfer-files-locally-task.php:110] Trying to transfer: /wp-content/plugins/elementor/assets/js
[2024-12-14 18:09:53] [class-ss-transfer-files-locally-task.php:132] Successfully transferred: /wp-content/plugins/elementor/assets/js
[2024-12-14 18:09:53] [class-ss-transfer-files-locally-task.php:110] Trying to transfer: /wp-content/plugins/elementor/assets/js
[2024-12-14 18:09:53] [class-ss-transfer-files-locally-task.php:132] Successfully transferred: /wp-content/plugins/elementor/assets/js
[2024-12-14 18:09:53] [class-ss-transfer-files-locally-task.php:110] Trying to transfer: /wp-content/plugins/elementor/assets/js
[2024-12-14 18:09:53] [class-ss-transfer-files-locally-task.php:132] Successfully transferred: /wp-content/plugins/elementor/assets/js
[2024-12-14 18:09:53] [class-ss-transfer-files-locally-task.php:110] Trying to transfer: /wp-content/plugins/elementor/assets/js
[2024-12-14 18:09:53] [class-ss-transfer-files-locally-task.php:132] Successfully transferred: /wp-content/plugins/elementor/assets/js
[2024-12-14 18:09:53] [class-ss-transfer-files-locally-task.php:110] Trying to transfer: /wp-content/plugins/elementor/assets/js
[2024-12-14 18:09:53] [class-ss-transfer-files-locally-task.php:132] Successfully transferred: /wp-content/plugins/elementor/assets/js
[2024-12-14 18:09:53] [class-ss-transfer-files-locally-task.php:110] Trying to transfer: /wp-content/plugins/elementor/assets/js
[2024-12-14 18:09:53] [class-ss-transfer-files-locally-task.php:132] Successfully transferred: /wp-content/plugins/elementor/assets/js
[2024-12-14 18:09:53] [class-ss-transfer-files-locally-task.php:110] Trying to transfer: /wp-content/plugins/elementor/assets/js
[2024-12-14 18:09:53] [class-ss-transfer-files-locally-task.php:132] Successfully transferred: /wp-content/plugins/elementor/assets/js
[2024-12-14 18:09:53] [class-ss-transfer-files-locally-task.php:110] Trying to transfer: /wp-content/plugins/elementor/assets/js
[2024-12-14 18:09:53] [class-ss-transfer-files-locally-task.php:132] Successfully transferred: /wp-content/plugins/elementor/assets/js
[2024-12-14 18:09:53] [class-ss-transfer-files-locally-task.php:110] Trying to transfer: /wp-content/plugins/elementor/assets/js
[2024-12-14 18:09:53] [class-ss-transfer-files-locally-task.php:132] Successfully transferred: /wp-content/plugins/elementor/assets/js
[2024-12-14 18:09:53] [class-ss-transfer-files-locally-task.php:110] Trying to transfer: /wp-content/plugins/elementor/assets/js
[2024-12-14 18:09:53] [class-ss-transfer-files-locally-task.php:132] Successfully transferred: /wp-content/plugins/elementor/assets/js
[2024-12-14 18:09:53] [class-ss-transfer-files-locally-task.php:110] Trying to transfer: /wp-content/plugins/elementor/assets/js
[2024-12-14 18:09:53] [class-ss-transfer-files-locally-task.php:132] Successfully transferred: /wp-content/plugins/elementor/assets/js
[2024-12-14 18:09:53] [class-ss-transfer-files-locally-task.php:110] Trying to transfer: /wp-content/plugins/elementor/assets/js
[2024-12-14 18:09:53] [class-ss-transfer-files-locally-task.php:132] Successfully transferred: /wp-content/plugins/elementor/assets/js
[2024-12-14 18:09:53] [class-ss-transfer-files-locally-task.php:110] Trying to transfer: /wp-content/plugins/elementor/assets/js
[2024-12-14 18:09:53] [class-ss-transfer-files-locally-task.php:132] Successfully transferred: /wp-content/plugins/elementor/assets/js
[2024-12-14 18:09:53] [class-ss-transfer-files-locally-task.php:110] Trying to transfer: /wp-content/plugins/elementor/assets/js
[2024-12-14 18:09:53] [class-ss-transfer-files-locally-task.php:132] Successfully transferred: /wp-content/plugins/elementor/assets/js
[2024-12-14 18:09:53] [class-ss-transfer-files-locally-task.php:110] Trying to transfer: /wp-content/plugins/elementor/assets/js/packages/editor
[2024-12-14 18:09:53] [class-ss-transfer-files-locally-task.php:132] Successfully transferred: /wp-content/plugins/elementor/assets/js/packages/editor
[2024-12-14 18:09:53] [class-ss-transfer-files-locally-task.php:110] Trying to transfer: /wp-content/plugins/elementor/assets/js/packages/editor
[2024-12-14 18:09:53] [class-ss-transfer-files-locally-task.php:132] Successfully transferred: /wp-content/plugins/elementor/assets/js/packages/editor
[2024-12-14 18:09:53] [class-ss-transfer-files-locally-task.php:110] Trying to transfer: /wp-content/plugins/elementor/assets/js/packages/editor
[2024-12-14 18:09:53] [class-ss-transfer-files-locally-task.php:132] Successfully transferred: /wp-content/plugins/elementor/assets/js/packages/editor
[2024-12-14 18:09:53] [class-ss-transfer-files-locally-task.php:110] Trying to transfer: /wp-content/plugins/elementor/assets/js/packages/editor
[2024-12-14 18:09:53] [class-ss-transfer-files-locally-task.php:132] Successfully transferred: /wp-content/plugins/elementor/assets/js/packages/editor
[2024-12-14 18:09:53] [class-ss-transfer-files-locally-task.php:110] Trying to transfer: /wp-content/plugins/elementor/assets/js/packages/editor-app-bar
[2024-12-14 18:09:53] [class-ss-transfer-files-locally-task.php:132] Successfully transferred: /wp-content/plugins/elementor/assets/js/packages/editor-app-bar
[2024-12-14 18:09:53] [class-ss-transfer-files-locally-task.php:110] Trying to transfer: /wp-content/plugins/elementor/assets/js/packages/editor-app-bar
[2024-12-14 18:09:53] [class-ss-transfer-files-locally-task.php:132] Successfully transferred: /wp-content/plugins/elementor/assets/js/packages/editor-app-bar
[2024-12-14 18:09:53] [class-ss-transfer-files-locally-task.php:110] Trying to transfer: /wp-content/plugins/elementor/assets/js/packages/editor-app-bar
[2024-12-14 18:09:53] [class-ss-transfer-files-locally-task.php:132] Successfully transferred: /wp-content/plugins/elementor/assets/js/packages/editor-app-bar
[2024-12-14 18:09:53] [class-ss-transfer-files-locally-task.php:110] Trying to transfer: /wp-content/plugins/elementor/assets/js/packages/editor-app-bar
[2024-12-14 18:09:53] [class-ss-transfer-files-locally-task.php:132] Successfully transferred: /wp-content/plugins/elementor/assets/js/packages/editor-app-bar
[2024-12-14 18:09:53] [class-ss-transfer-files-locally-task.php:110] Trying to transfer: /wp-content/plugins/elementor/assets/js/packages/editor-documents
[2024-12-14 18:09:53] [class-ss-transfer-files-locally-task.php:132] Successfully transferred: /wp-content/plugins/elementor/assets/js/packages/editor-documents
[2024-12-14 18:09:53] [class-ss-transfer-files-locally-task.php:110] Trying to transfer: /wp-content/plugins/elementor/assets/js/packages/editor-documents
[2024-12-14 18:09:53] [class-ss-transfer-files-locally-task.php:132] Successfully transferred: /wp-content/plugins/elementor/assets/js/packages/editor-documents
[2024-12-14 18:09:53] [class-ss-transfer-files-locally-task.php:110] Trying to transfer: /wp-content/plugins/elementor/assets/js/packages/editor-documents
[2024-12-14 18:09:53] [class-ss-transfer-files-locally-task.php:132] Successfully transferred: /wp-content/plugins/elementor/assets/js/packages/editor-documents
[2024-12-14 18:09:53] [class-ss-transfer-files-locally-task.php:110] Trying to transfer: /wp-content/plugins/elementor/assets/js/packages/editor-documents
[2024-12-14 18:09:53] [class-ss-transfer-files-locally-task.php:132] Successfully transferred: /wp-content/plugins/elementor/assets/js/packages/editor-documents
[2024-12-14 18:09:53] [class-ss-transfer-files-locally-task.php:110] Trying to transfer: /wp-content/plugins/elementor/assets/js/packages/editor-editing-panel
[2024-12-14 18:09:53] [class-ss-transfer-files-locally-task.php:132] Successfully transferred: /wp-content/plugins/elementor/assets/js/packages/editor-editing-panel
[2024-12-14 18:09:53] [class-ss-transfer-files-locally-task.php:93] [Transfer] Total Pages:638. Processed Pages: 400
[2024-12-14 18:09:53] [class-ss-task.php:44] Status message: [transfer_files_locally] Transferred 400 of 638 files
[2024-12-14 18:09:53] [trait-can-process-pages.php:112] Total pages: 638; Pages remaining: 238
[2024-12-14 18:09:53] [class-ss-archive-creation-job.php:212] We're not done with the transfer_files_locally task yet
[2024-12-14 18:09:53] [class-ss-archive-creation-job.php:172] Current task: transfer_files_locally
[2024-12-14 18:09:53] [class-ss-archive-creation-job.php:182] Performing task: transfer_files_locally
[2024-12-14 18:09:53] [class-ss-transfer-files-locally-task.php:110] Trying to transfer: /wp-content/plugins/elementor/assets/js/packages/editor-editing-panel
[2024-12-14 18:09:53] [class-ss-transfer-files-locally-task.php:132] Successfully transferred: /wp-content/plugins/elementor/assets/js/packages/editor-editing-panel
[2024-12-14 18:09:53] [class-ss-transfer-files-locally-task.php:110] Trying to transfer: /wp-content/plugins/elementor/assets/js/packages/editor-editing-panel
[2024-12-14 18:09:53] [class-ss-transfer-files-locally-task.php:132] Successfully transferred: /wp-content/plugins/elementor/assets/js/packages/editor-editing-panel
[2024-12-14 18:09:53] [class-ss-transfer-files-locally-task.php:110] Trying to transfer: /wp-content/plugins/elementor/assets/js/packages/editor-editing-panel
[2024-12-14 18:09:53] [class-ss-transfer-files-locally-task.php:132] Successfully transferred: /wp-content/plugins/elementor/assets/js/packages/editor-editing-panel
[2024-12-14 18:09:53] [class-ss-transfer-files-locally-task.php:110] Trying to transfer: /wp-content/plugins/elementor/assets/js/packages/editor-panels
[2024-12-14 18:09:53] [class-ss-transfer-files-locally-task.php:132] Successfully transferred: /wp-content/plugins/elementor/assets/js/packages/editor-panels
[2024-12-14 18:09:53] [class-ss-transfer-files-locally-task.php:110] Trying to transfer: /wp-content/plugins/elementor/assets/js/packages/editor-panels
[2024-12-14 18:09:53] [class-ss-transfer-files-locally-task.php:132] Successfully transferred: /wp-content/plugins/elementor/assets/js/packages/editor-panels
[2024-12-14 18:09:53] [class-ss-transfer-files-locally-task.php:110] Trying to transfer: /wp-content/plugins/elementor/assets/js/packages/editor-panels
[2024-12-14 18:09:53] [class-ss-transfer-files-locally-task.php:132] Successfully transferred: /wp-content/plugins/elementor/assets/js/packages/editor-panels
[2024-12-14 18:09:53] [class-ss-transfer-files-locally-task.php:110] Trying to transfer: /wp-content/plugins/elementor/assets/js/packages/editor-panels
[2024-12-14 18:09:53] [class-ss-transfer-files-locally-task.php:132] Successfully transferred: /wp-content/plugins/elementor/assets/js/packages/editor-panels
[2024-12-14 18:09:53] [class-ss-transfer-files-locally-task.php:110] Trying to transfer: /wp-content/plugins/elementor/assets/js/packages/editor-responsive
[2024-12-14 18:09:53] [class-ss-transfer-files-locally-task.php:132] Successfully transferred: /wp-content/plugins/elementor/assets/js/packages/editor-responsive
[2024-12-14 18:09:53] [class-ss-transfer-files-locally-task.php:110] Trying to transfer: /wp-content/plugins/elementor/assets/js/packages/editor-responsive
[2024-12-14 18:09:53] [class-ss-transfer-files-locally-task.php:132] Successfully transferred: /wp-content/plugins/elementor/assets/js/packages/editor-responsive
[2024-12-14 18:09:53] [class-ss-transfer-files-locally-task.php:110] Trying to transfer: /wp-content/plugins/elementor/assets/js/packages/editor-responsive
